customer_id,age,gender,region,city_population,family_status,children,education,employment_type,monthly_income,owns_car,owns_house,years_with_bank,number_of_bank_products,average_monthly_balance,has_credit,loan_amount,credit_score,number_of_card_transactions_month,online_payments_share,mobile_app_usage,smartphone_brand,smartphone_price,smartphone_age_months,marketing_contacts_last_year,previous_campaign_response,previous_insurance,insurance_claims,accepted
C100155,27,M,Санкт-Петербург,5227944,single,0,bachelor,employed,194246,0,0,2.5,2,633024.74,0,,,53,0.952,3.2,Samsung,82505,6,2,0,1,0.0,1
C100156,21,F,Краснодар,1100625,single,0,master,self_employed,87125,1,0,3.0,2,81381.64,1,427036.64,597.4,37,0.943,11.5,Samsung,53651,2,3,1,0,,1
C100157,34,M,Нижний Новгород,1250645,married,2,secondary,employed,21279,0,0,11.9,2,13284.13,1,336117.12,507.9,11,0.834,6.0,Xiaomi,14287,36,2,0,0,,0
C100158,44,M,Москва,13498049,single,0,bachelor,employed,200402,1,1,7.1,1,1245254.74,1,2455792.15,621.4,45,0.934,7.3,Samsung,89549,10,3,1,1,0.0,1
C100159,59,F,Уфа,1142553,married,0,bachelor,employed,89215,1,0,3.5,3,74366.57,0,,627.4,25,0.631,1.4,Huawei,27982,8,4,1,1,1.0,0
C100160,55,F,Екатеринбург,1487891,married,2,bachelor,employed,55175,0,0,7.7,5,41828.71,0,,536.0,27,0.795,3.2,Huawei,19817,27,2,0,1,1.0,0
C100161,66,M,Москва,11759352,married,4,secondary,self_employed,57724,0,1,10.3,1,38019.15,1,2257395.23,546.8,9,0.344,1.6,Samsung,43045,11,4,0,1,1.0,0
C100162,72,F,Омск,1100304,married,2,master,employed,81237,1,1,9.1,7,91996.22,1,1270136.29,709.8,16,0.285,2.6,Other,13257,16,6,0,1,0.0,0
C100163,36,M,Уфа,1160873,married,0,bachelor,employed,51549,1,0,4.3,2,54650.98,1,105303.64,652.8,30,0.933,4.9,Samsung,29619,48,3,0,0,,0
C100164,39,M,Казань,1275859,single,0,bachelor,employed,55223,0,0,1.1,1,81158.95,1,399374.06,477.2,32,0.788,12.7,Samsung,45622,15,2,0,0,,0
C100165,29,F,Нижний Новгород,1231940,single,0,master,employed,44999,0,0,5.0,2,139783.9,1,1560302.94,570.6,26,0.811,3.3,Other,9240,10,0,0,1,1.0,0
C100166,60,F,Нижний Новгород,1193931,married,4,master,employed,68240,1,1,1.4,1,90349.58,0,,,8,0.257,2.0,Xiaomi,35306,6,2,1,1,0.0,0
C100167,32,F,Самара,1144688,single,0,bachelor,employed,93753,1,1,11.2,3,81261.49,1,622200.09,732.9,23,0.743,16.6,Samsung,93942,12,1,1,1,0.0,1
C100168,39,F,Самара,1199946,single,0,bachelor,employed,103715,0,1,7.2,1,112946.65,1,2752887.14,615.5,39,0.96,13.2,Apple,135471,22,5,1,1,1.0,1
C100169,30,F,Санкт-Петербург,5324621,single,0,secondary,employed,62983,0,0,4.6,2,38934.6,1,1708678.39,654.4,39,0.934,12.8,Apple,54516,48,0,0,1,0.0,1
C100170,41,F,Уфа,1174272,married,0,bachelor,employed,75553,1,1,3.0,2,83274.11,1,702841.47,679.5,33,0.812,3.0,Samsung,45380,32,2,1,1,0.0,1
C100171,39,F,Санкт-Петербург,5305501,single,0,bachelor,employed,134994,0,1,2.5,3,173481.4,1,4986434.23,664.9,34,0.614,2.2,Apple,123982,4,5,0,1,0.0,1
C100172,36,F,Самара,1120702,single,0,bachelor,employed,49993,0,0,18.0,3,29161.9,1,406523.58,619.8,14,0.443,3.6,Xiaomi,11195,39,2,0,0,,0
C100173,49,M,Санкт-Петербург,5173994,married,1,bachelor,self_employed,312191,1,1,10.8,2,641748.16,1,2240996.43,807.0,48,0.561,3.0,Apple,149412,8,3,1,1,1.0,1
C100174,39,F,Казань,1279976,married,2,bachelor,employed,176794,1,1,2.6,4,152561.7,1,1937406.53,741.6,36,0.817,6.6,Xiaomi,35077,17,8,1,1,1.0,1
C100175,52,F,Самара,1161132,married,3,secondary,employed,41262,0,0,2.0,1,68679.18,1,154986.5,534.1,3,0.327,4.3,Samsung,33471,9,2,0,0,,0
C100176,55,M,Уфа,1152739,married,3,secondary,employed,22454,0,0,16.0,2,23152.23,0,,610.2,4,0.489,1.0,Other,4889,44,1,0,1,0.0,0
C100177,27,M,Москва,12382769,single,0,bachelor,self_employed,112427,1,0,6.5,5,110401.18,0,,610.2,37,0.94,2.2,Apple,50030,48,4,0,1,0.0,1
C100178,33,M,Омск,1111317,married,1,secondary,employed,29784,0,1,3.8,1,8177.21,0,,536.2,5,0.52,1.6,Xiaomi,16387,23,1,0,0,,0
C100179,26,M,Краснодар,1078149,single,0,bachelor,employed,76434,1,0,3.7,5,87285.05,0,,,38,0.976,21.3,Apple,79174,6,3,0,1,0.0,1
C100180,20,M,Москва,12480847,single,0,bachelor,employed,50383,0,1,1.9,2,19281.9,0,,,33,0.885,10.5,Huawei,24481,10,4,1,1,0.0,0
C100181,56,F,Челябинск,1237145,single,0,secondary,employed,106374,1,1,28.0,5,125671.79,1,213676.78,741.2,25,0.619,3.2,Huawei,27715,13,2,0,1,0.0,0
C100182,26,M,Уфа,1107101,single,0,secondary,self_employed,46434,0,0,8.0,2,62419.93,1,895799.19,608.7,26,0.852,13.6,Xiaomi,16639,29,1,0,1,1.0,0
C100183,37,F,Москва,12755333,married,2,secondary,employed,113172,1,0,1.1,3,103628.73,1,9143758.81,584.7,41,0.58,5.5,Samsung,83580,0,4,0,1,0.0,1
C100184,31,F,Екатеринбург,1492706,single,0,master,employed,29947,1,0,3.0,3,17575.6,1,218049.74,571.1,13,0.769,1.3,Huawei,20369,13,1,0,0,,0
C100185,21,F,Ростов-на-Дону,1164534,single,0,bachelor,employed,29326,0,0,3.0,1,12020.8,1,338073.32,575.7,18,0.86,7.2,Samsung,50557,4,1,1,0,,0
C100186,33,F,Екатеринбург,1483271,single,0,bachelor,employed,97901,1,1,4.3,1,211690.91,1,3406935.93,630.1,37,0.977,2.8,Apple,85828,23,1,0,0,,0
C100187,46,F,Нижний Новгород,1187758,single,0,secondary,employed,57902,0,0,2.6,1,24501.33,0,,,8,0.42,1.7,Apple,56816,5,1,0,0,,0
C100188,40,F,Ростов-на-Дону,1160890,single,1,bachelor,employed,45453,0,1,1.1,1,15925.77,0,,,13,0.441,1.6,Samsung,55044,20,0,0,1,1.0,0
C100189,56,M,Санкт-Петербург,5085688,married,1,bachelor,employed,156499,1,1,4.6,2,111639.97,0,,680.7,30,0.578,9.8,Huawei,46454,21,5,1,1,0.0,1
C100190,50,M,Челябинск,1205727,single,1,bachelor,employed,76182,0,1,3.4,2,154873.18,1,1093227.86,580.0,27,0.63,3.2,Samsung,42065,39,1,0,1,0.0,0
C100191,48,M,Самара,1218591,married,1,secondary,employed,51618,1,0,4.3,1,111280.67,1,258490.76,664.9,16,0.642,3.0,Samsung,42750,23,1,0,0,,0
C100192,39,M,Екатеринбург,1495462,single,1,secondary,employed,58597,1,0,6.4,1,14504.23,0,,508.4,20,0.626,2.5,Xiaomi,21475,34,0,0,1,0.0,0
C100193,52,M,Новосибирск,1602960,single,2,bachelor,employed,110838,1,0,3.2,3,240316.41,0,,,34,0.749,4.5,Xiaomi,34980,12,8,0,1,1.0,0
C100194,45,F,Казань,1276053,married,1,bachelor,employed,46151,0,1,3.8,2,7281.53,1,145370.01,561.3,11,0.487,3.4,Other,9321,48,1,0,0,,0
C100195,37,F,Нижний Новгород,1224249,married,1,bachelor,employed,82998,0,1,7.6,2,76981.52,1,1471653.82,591.0,40,0.88,2.4,Apple,48919,30,1,0,1,0.0,0
C100196,32,M,Санкт-Петербург,5592636,single,0,master,employed,64950,0,0,5.2,1,37918.5,1,354592.29,701.9,23,0.952,3.4,Samsung,43332,17,1,0,0,,0
C100197,70,M,Уфа,1153454,married,2,secondary,employed,19033,0,1,8.1,1,7687.85,1,302311.31,541.0,2,0.121,0.3,Xiaomi,15979,24,0,1,0,,0
C100198,37,F,Казань,1335789,married,1,bachelor,employed,53488,1,0,4.2,2,50047.92,1,124415.75,623.2,18,0.581,3.5,Xiaomi,32575,14,0,0,0,,0
C100199,31,F,Омск,1049781,married,1,bachelor,self_employed,35915,1,0,2.3,1,26693.74,0,,,13,0.628,5.4,Xiaomi,6719,48,3,0,0,,0
C100200,59,F,Омск,1080261,married,4,master,employed,102848,1,1,8.2,4,104709.05,1,1030450.12,696.5,17,0.242,1.3,Huawei,20528,15,3,1,1,1.0,0
C100201,38,F,Омск,1097686,single,1,master,employed,72917,1,1,7.1,4,45662.42,1,1048916.96,719.7,29,0.808,4.1,Xiaomi,17787,11,1,0,1,1.0,0
C100202,43,F,Екатеринбург,1551907,married,3,bachelor,employed,56898,0,0,2.6,2,462469.4,0,,,28,0.892,5.0,Other,9877,30,1,0,0,,0
C100203,71,M,Уфа,1184512,married,2,master,employed,76965,0,0,6.8,2,69124.64,1,1669386.15,566.2,19,0.331,0.3,Xiaomi,28975,5,3,0,1,0.0,0
C100204,27,M,Ростов-на-Дону,1088957,single,1,secondary,employed,85976,0,0,1.5,4,134326.07,0,,,35,0.911,4.7,Xiaomi,15628,30,1,0,1,1.0,0
C100205,38,M,Омск,1120828,single,0,secondary,unemployed,32027,0,0,7.7,1,13164.85,0,,585.1,20,0.82,1.7,Other,7555,34,0,0,0,,0
C100206,51,M,Москва,13084678,married,0,secondary,employed,66586,0,1,3.0,3,278202.78,0,,639.7,13,0.577,4.4,Google,40359,6,3,0,1,0.0,0
C100207,35,F,Краснодар,1085689,single,0,master,employed,28153,0,0,5.0,1,9542.67,0,,637.0,13,0.819,2.9,Samsung,30464,24,3,0,0,,0
C100208,56,M,Нижний Новгород,1226267,married,5,secondary,self_employed,47268,1,0,28.0,4,10522.83,1,505339.9,,14,0.566,1.4,Huawei,12906,43,3,0,0,,0
C100209,33,M,Омск,1113671,married,2,master,employed,62355,0,1,5.5,2,35804.0,1,999991.47,536.2,21,0.688,5.9,Xiaomi,14843,36,1,1,1,2.0,0
C100210,41,F,Краснодар,1117303,single,0,master,unemployed,35392,0,0,4.3,2,20485.49,0,,558.0,2,0.602,1.2,Apple,55929,38,1,0,0,,0
C100211,61,M,Самара,1178808,single,1,secondary,employed,65287,1,0,1.9,5,76302.01,0,,,8,0.284,0.6,Other,14984,3,2,0,0,,0
C100212,25,F,Уфа,1193202,single,0,bachelor,employed,39156,1,0,3.3,1,10497.83,1,122606.19,599.5,20,0.871,3.0,Xiaomi,18844,27,1,0,0,,0
C100213,31,M,Нижний Новгород,1233639,married,0,master,employed,96001,1,0,1.0,3,31639.82,0,,665.2,32,0.813,6.5,Xiaomi,28649,22,5,0,0,,0
C100214,45,F,Екатеринбург,1510018,single,0,master,employed,41616,0,1,6.7,4,22111.49,0,,565.8,16,0.803,3.7,Huawei,33844,1,4,0,1,0.0,0
C100215,40,F,Москва,12498216,single,1,master,unemployed,53936,0,0,11.7,2,92991.86,1,387977.43,697.5,30,0.924,7.9,Samsung,35630,6,0,0,1,3.0,1
C100216,30,F,Екатеринбург,1438427,single,0,master,employed,221998,1,1,2.5,1,1212234.4,0,,,47,0.962,4.6,Samsung,82023,9,0,0,1,0.0,1
C100217,67,M,Новосибирск,1540626,married,4,bachelor,self_employed,119846,1,1,1.6,3,185531.94,1,3392201.54,567.4,30,0.459,3.9,Huawei,25523,32,2,0,0,,0
C100218,40,M,Нижний Новгород,1252992,single,0,secondary,employed,61458,1,0,2.9,4,58954.29,0,,,29,0.82,7.1,Samsung,37022,35,2,0,0,,0
C100219,37,M,Краснодар,1122859,married,0,secondary,employed,90155,1,0,4.5,3,62506.67,1,1282041.18,626.2,41,0.766,7.3,Google,83720,17,4,1,1,0.0,1
C100220,23,F,Москва,12569559,single,0,bachelor,employed,73245,0,0,1.5,2,15651.11,0,,646.9,22,0.938,7.5,Huawei,20930,21,2,1,1,0.0,0
C100221,59,F,Казань,1252116,married,0,secondary,employed,63401,0,1,26.5,3,65323.46,0,,683.9,20,0.659,3.3,Samsung,27524,25,3,0,1,0.0,0
C100222,72,M,Челябинск,1181535,divorced,1,bachelor,employed,94695,1,1,8.3,5,126104.95,1,843126.77,713.8,17,0.341,2.7,Huawei,28180,3,3,0,1,0.0,0
C100223,23,F,Нижний Новгород,1187826,single,0,secondary,employed,109222,0,0,5.0,4,91253.57,1,167813.47,712.4,36,0.885,5.5,Samsung,73106,8,2,0,0,,1
C100224,31,F,Казань,1378598,single,0,master,employed,48723,0,0,9.2,1,100368.79,0,,539.1,25,0.806,7.5,Xiaomi,14290,24,1,1,0,,0
C100225,24,M,Екатеринбург,1476432,single,0,bachelor,employed,57697,0,0,6.0,2,55597.83,0,,611.1,23,0.81,13.6,Other,11081,13,2,0,1,0.0,0
C100226,30,F,Казань,1343730,single,0,bachelor,employed,116698,0,1,6.2,5,376359.86,1,1080477.07,655.9,36,0.976,13.5,Samsung,43388,33,3,1,1,0.0,1
C100227,25,F,Краснодар,1055044,single,0,secondary,employed,27910,1,1,6.6,4,16138.89,0,,578.2,15,0.798,4.6,Xiaomi,9177,28,4,0,0,,0
C100228,30,M,Санкт-Петербург,5202056,married,0,secondary,employed,100580,1,1,12.0,2,105266.35,1,1091409.86,704.0,27,0.84,2.1,Google,60003,2,1,0,1,2.0,1
C100229,29,M,Казань,1335324,married,2,bachelor,employed,60704,1,0,6.8,1,48292.98,0,,523.2,30,0.992,5.2,Xiaomi,38400,7,2,0,0,,0
C100230,35,F,Омск,1101280,married,4,bachelor,employed,86532,1,0,4.1,3,233333.79,1,242601.65,697.9,29,0.92,13.1,Huawei,32678,17,2,1,1,1.0,1
C100231,37,M,Москва,12351436,single,0,bachelor,employed,72083,0,0,12.5,4,48428.39,0,,719.9,19,0.64,4.0,Samsung,37534,19,6,1,0,,0
C100232,55,F,Челябинск,1157705,married,1,secondary,employed,39323,0,0,0.6,2,34798.81,0,,,2,0.094,0.4,OnePlus,15171,37,1,0,0,,0
C100233,36,F,Омск,1174942,married,0,master,employed,83081,1,1,3.4,3,51568.09,1,1255074.89,675.0,28,0.707,4.7,Apple,76439,9,2,1,0,,1
C100234,36,F,Новосибирск,1635060,single,0,bachelor,employed,46916,0,1,7.7,2,14856.15,0,,591.1,14,0.827,1.5,Google,48658,15,1,0,0,,0
C100235,43,M,Краснодар,1113433,married,1,secondary,employed,31328,1,0,1.7,2,21557.14,1,509034.24,495.7,2,0.32,1.9,Huawei,14411,47,3,0,0,,0
C100236,42,F,Нижний Новгород,1226873,married,2,secondary,employed,46485,1,0,8.1,1,14690.22,1,1105105.88,580.9,15,0.722,2.6,Xiaomi,17119,36,1,0,0,,0
C100237,33,M,Санкт-Петербург,5074690,married,0,bachelor,self_employed,66688,0,0,8.9,3,36378.69,1,213051.85,528.6,30,0.619,7.4,Apple,52735,15,4,0,0,,0
C100238,43,F,Ростов-на-Дону,1174300,married,4,secondary,employed,73019,1,1,9.2,1,70337.51,1,738721.5,609.1,11,0.403,4.2,Samsung,50058,11,1,0,1,0.0,0
C100239,34,M,Екатеринбург,1549944,single,1,bachelor,employed,71995,1,0,10.4,2,85123.45,1,388543.5,642.4,24,0.937,0.4,Xiaomi,24723,2,2,0,0,,0
C100240,41,F,Санкт-Петербург,5233872,single,0,bachelor,employed,252868,1,1,11.3,3,389771.28,1,2403614.37,655.0,41,0.903,4.3,Apple,89711,20,5,1,1,0.0,1
C100241,23,F,Санкт-Петербург,5328825,married,1,secondary,employed,47466,0,0,5.0,3,19648.6,0,,601.5,25,0.959,3.8,Apple,87953,10,1,0,1,1.0,1
C100242,35,M,Казань,1278394,married,0,bachelor,employed,65808,1,0,11.0,5,42997.86,1,406750.17,574.5,18,0.502,3.8,Xiaomi,19696,14,3,0,1,1.0,0
C100243,25,M,Нижний Новгород,1218928,single,0,bachelor,employed,118228,1,0,1.4,2,102230.77,0,,,41,0.966,10.3,Samsung,57277,19,4,1,1,1.0,1
C100244,39,M,Екатеринбург,1512531,married,2,secondary,unemployed,31573,0,0,4.0,1,11395.07,0,,564.8,9,0.564,0.5,Samsung,18794,48,0,0,0,,0
C100245,72,F,Санкт-Петербург,4972641,married,3,secondary,self_employed,84380,1,1,4.2,3,46926.98,1,1155182.7,634.8,30,0.584,1.4,Xiaomi,26499,25,0,0,0,,0
C100246,54,F,Челябинск,1134651,single,0,bachelor,employed,127549,0,1,6.8,3,174380.51,0,,672.9,28,0.407,4.5,Other,13394,5,3,0,1,0.0,0
C100247,29,F,Краснодар,1091697,single,0,secondary,employed,29678,0,0,2.5,2,30285.82,0,,486.7,10,0.609,2.4,Xiaomi,12507,24,3,1,0,,0
C100248,47,F,Санкт-Петербург,5458047,married,0,secondary,employed,104788,1,0,4.7,1,95544.02,1,429628.02,618.5,37,0.801,2.4,Other,25036,7,5,1,1,0.0,0
C100249,70,F,Казань,1351255,married,3,secondary,unemployed,29415,0,0,5.1,1,8706.6,0,,583.3,2,0.081,0.5,Xiaomi,9231,25,1,0,0,,0
C100250,61,F,Москва,11884627,married,4,secondary,employed,179955,1,1,6.9,5,324485.61,1,14313270.61,669.8,31,0.671,17.4,Apple,131214,6,6,0,1,0.0,1
C100251,30,F,Москва,13085383,married,1,master,employed,127289,1,1,3.8,2,196044.05,1,1956844.33,635.6,37,0.862,9.8,Samsung,65171,4,5,0,0,,1
C100252,67,M,Новосибирск,1689509,married,1,bachelor,employed,42625,0,1,5.0,2,26661.56,0,,502.5,10,0.421,1.7,Samsung,60578,2,4,0,1,0.0,0
C100253,30,M,Санкт-Петербург,5240916,single,1,secondary,employed,58865,1,0,5.1,5,52520.92,0,,577.3,39,0.777,4.0,Xiaomi,11486,42,2,0,1,0.0,0
C100254,57,M,Москва,12435567,married,3,secondary,employed,48620,0,0,4.5,1,92805.16,1,438709.92,646.0,13,0.483,1.5,Xiaomi,13180,48,3,0,0,,0
C100255,44,F,Ростов-на-Дону,1135698,married,2,bachelor,employed,47370,0,1,8.0,2,75037.06,1,714281.74,521.2,19,0.786,14.2,Xiaomi,17039,19,1,0,0,,0
C100256,42,F,Москва,12635047,married,1,master,employed,167710,1,1,9.5,4,129402.68,1,1134636.98,712.4,58,0.884,9.0,Apple,143503,10,3,1,1,1.0,1
C100257,26,F,Екатеринбург,1443611,single,0,bachelor,employed,59873,0,0,8.0,1,41252.86,1,1440446.53,589.2,24,0.943,1.9,Samsung,22141,29,1,1,1,1.0,0
C100258,22,F,Казань,1291137,single,0,secondary,self_employed,36325,0,0,0.8,1,20107.66,0,,506.8,25,0.913,3.3,Huawei,19032,17,1,0,0,,0
C100259,32,F,Челябинск,1199569,single,0,bachelor,self_employed,53985,0,0,13.1,2,52654.45,1,433185.9,641.6,27,0.85,1.9,Xiaomi,16678,25,0,0,0,,0
C100260,48,F,Санкт-Петербург,5415764,single,0,secondary,employed,31022,0,0,13.8,1,9540.73,0,,480.7,11,0.61,1.9,Huawei,28626,18,2,0,0,,0
C100261,49,F,Казань,1330744,married,1,secondary,employed,40604,1,0,6.3,2,27609.59,1,217989.78,544.6,4,0.36,0.4,Google,19383,48,0,0,1,2.0,0
C100262,42,M,Челябинск,1202896,single,0,bachelor,employed,102790,1,0,2.7,5,122599.74,0,,,39,0.992,2.1,Samsung,33399,15,6,0,0,,0
C100263,50,F,Екатеринбург,1529613,single,1,bachelor,employed,58894,1,1,2.1,1,52193.3,1,503718.48,557.5,17,0.586,1.1,Huawei,17225,36,2,0,0,,0
C100264,46,F,Омск,1188291,married,3,secondary,self_employed,60673,0,1,1.4,2,79686.88,0,,,31,0.838,2.1,Huawei,11962,48,2,0,0,,0
C100265,51,M,Санкт-Петербург,5473166,married,3,bachelor,employed,56835,1,1,7.8,3,47306.12,1,1312746.47,656.5,21,0.585,2.4,Other,8741,7,3,1,0,,0
C100266,22,F,Уфа,1101930,single,0,bachelor,employed,75144,1,1,3.4,2,42528.24,1,3840930.51,661.5,29,0.871,0.8,Xiaomi,15922,28,1,0,0,,0
C100267,40,F,Омск,1109618,single,0,master,employed,74424,1,0,6.6,3,35214.38,0,,607.2,21,0.526,1.0,Xiaomi,14744,30,4,0,1,0.0,0
C100268,45,M,Екатеринбург,1537151,single,1,bachelor,employed,34077,0,0,7.2,1,36070.3,0,,489.3,9,0.668,0.6,Other,7625,39,1,0,0,,0
C100269,36,F,Новосибирск,1645801,single,1,bachelor,employed,55024,0,0,2.8,2,66323.79,1,1594650.27,665.8,5,0.273,0.6,Xiaomi,17263,44,2,1,0,,0
C100270,46,M,Краснодар,1101312,single,0,bachelor,unemployed,67971,0,0,5.5,5,50944.39,1,527149.9,638.8,27,0.647,17.5,Samsung,46563,16,3,1,1,0.0,1
C100271,22,F,Екатеринбург,1481446,single,0,bachelor,employed,45173,0,0,2.4,1,13904.41,1,1122913.09,467.8,22,0.96,3.8,Google,56397,17,1,0,0,,0
C100272,43,F,Москва,13083453,married,2,master,employed,237638,1,1,5.1,3,295286.95,1,3566793.17,777.7,41,0.916,2.5,Google,79429,10,6,0,0,,1
C100273,35,F,Москва,12966710,single,0,bachelor,employed,166545,1,0,9.5,4,505358.14,1,2217466.5,734.4,56,0.899,4.2,Apple,131728,11,3,0,0,,1
C100274,49,F,Санкт-Петербург,5412166,single,1,secondary,employed,83538,1,0,4.9,2,83998.98,0,,592.7,27,0.901,4.3,Huawei,27791,21,1,1,1,1.0,1
C100275,50,F,Новосибирск,1584683,married,2,secondary,employed,49112,0,1,7.5,2,19112.76,1,1018800.88,639.5,16,0.491,0.0,Huawei,18982,17,3,0,0,,0
C100276,27,M,Москва,13163107,single,0,bachelor,unemployed,29077,0,1,9.0,1,16499.82,0,,471.4,10,0.876,0.5,Huawei,19776,13,0,1,0,,0
C100277,33,M,Москва,12171585,married,1,secondary,employed,82741,1,0,3.5,2,40013.38,0,,613.3,34,0.864,11.6,Xiaomi,23031,13,6,1,1,1.0,1
C100278,29,F,Санкт-Петербург,5580980,single,0,bachelor,employed,84721,0,0,4.2,2,36617.87,0,,588.9,21,0.496,8.5,Apple,56215,33,3,0,0,,0
C100279,40,M,Казань,1351466,single,0,phd,employed,130608,0,0,7.0,2,114459.42,1,1475789.95,,44,0.843,3.5,Xiaomi,34856,20,5,1,1,0.0,1
C100280,42,F,Екатеринбург,1439922,married,1,secondary,self_employed,60449,0,1,4.3,2,31295.43,1,277591.93,606.5,14,0.472,4.5,Apple,55352,25,4,1,1,1.0,1
C100281,72,F,Самара,1142509,married,2,bachelor,self_employed,104607,1,1,6.6,4,152664.25,1,1345772.37,669.8,24,0.284,1.9,Apple,81963,10,3,0,1,0.0,1
C100282,38,F,Москва,12586046,single,0,secondary,employed,68948,1,0,11.6,2,66087.95,0,,611.6,31,0.901,13.4,OnePlus,29596,10,3,0,1,0.0,0
C100283,68,F,Санкт-Петербург,5256547,married,4,secondary,employed,34481,1,0,6.6,2,86909.58,1,168771.54,670.2,6,0.292,0.3,Xiaomi,13550,48,1,0,0,,0
C100284,31,M,Москва,12818139,single,0,bachelor,employed,67345,1,0,1.5,1,78485.03,0,,,26,0.823,4.0,Samsung,32140,24,3,0,0,,0
C100285,44,M,Казань,1349113,married,1,secondary,employed,60797,1,0,11.0,3,56458.01,1,560523.52,646.8,9,0.523,1.8,Xiaomi,21756,21,1,0,0,,0
C100286,25,M,Ростов-на-Дону,1070581,single,0,master,employed,36808,0,0,7.0,2,8364.19,1,416050.14,579.3,21,0.896,2.0,Other,11542,4,1,0,0,,0
C100287,27,M,Санкт-Петербург,5446464,single,0,master,employed,74537,0,0,7.0,2,17977.31,1,164255.43,575.9,27,0.8,7.8,Xiaomi,23116,24,1,0,0,,0
C100288,41,M,Ростов-на-Дону,1172447,single,0,phd,employed,188249,1,1,2.6,5,573783.2,0,,,47,0.881,10.1,Samsung,100938,4,3,1,1,2.0,1
C100289,32,M,Москва,13420806,married,1,master,employed,188110,1,0,4.4,1,608039.66,0,,680.1,50,0.853,4.0,Apple,149412,12,2,0,0,,1
C100290,29,M,Краснодар,1172834,single,0,bachelor,employed,41861,0,0,2.2,2,21703.75,1,785149.26,566.5,19,0.758,5.7,Other,5777,48,1,0,0,,0
C100291,51,M,Омск,1084565,single,1,master,employed,259556,1,0,13.4,5,253544.02,0,,781.1,39,0.581,6.5,Apple,149412,4,2,1,1,1.0,1
C100292,60,F,Самара,1151553,married,4,secondary,employed,74080,0,1,2.8,1,418457.58,1,803906.52,557.0,18,0.517,1.8,Samsung,102987,9,1,0,1,0.0,0
C100293,26,F,Новосибирск,1663561,single,0,master,self_employed,82804,0,0,2.6,3,34291.92,0,,,24,0.956,7.4,Samsung,41587,33,3,1,0,,0
C100294,58,M,Челябинск,1183052,married,1,secondary,employed,26014,0,0,2.1,2,13186.27,0,,515.4,2,0.454,1.8,Huawei,10548,22,5,0,0,,0
C100295,27,F,Москва,12819516,single,0,master,employed,149199,0,0,5.5,2,344070.34,1,1327271.57,648.0,34,0.924,5.5,Apple,87394,9,0,1,1,0.0,1
C100296,63,M,Москва,12868343,married,1,secondary,employed,108536,0,1,9.7,1,155867.81,1,2725162.98,731.0,18,0.315,,Other,19661,5,3,0,1,3.0,0
C100297,34,M,Омск,1191507,married,2,bachelor,employed,137344,1,1,4.6,3,112870.78,1,2191600.89,722.4,38,0.943,6.6,Xiaomi,39875,12,1,1,1,1.0,1
C100298,70,F,Екатеринбург,1427698,married,1,secondary,employed,14576,0,0,3.2,1,8017.51,0,,463.0,2,0.374,0.1,Other,6685,2,0,0,0,,0
C100299,44,F,Новосибирск,1649861,single,0,bachelor,employed,78377,0,0,13.6,4,73717.11,1,2233727.73,506.9,23,0.572,8.3,Xiaomi,20194,30,3,0,0,,0
C100300,53,F,Нижний Новгород,1233024,married,2,bachelor,employed,92991,0,0,10.1,1,65449.39,0,,612.4,24,0.729,2.8,Samsung,42283,43,3,0,0,,0
C100301,47,M,Челябинск,1183849,married,1,bachelor,self_employed,150701,1,1,1.0,1,90147.07,0,,,36,0.614,2.1,Samsung,74575,36,3,0,1,0.0,0
C100302,40,F,Санкт-Петербург,5555504,married,0,bachelor,employed,103601,0,1,7.7,4,96318.79,1,1015975.83,743.3,52,0.855,4.6,Xiaomi,22275,39,4,1,1,1.0,1
C100303,48,M,Краснодар,1120776,married,2,secondary,employed,33901,0,0,2.7,2,21664.98,0,,,4,0.431,1.2,Xiaomi,13436,22,2,0,0,,0
